new_name;reference period other than survey period;label_english;L_CoronavirusImpact_wave3_3p.dta;L_CoronavirusImpact_4.0p.dta;L_CoronavirusImpact_3p.dta;question_group;type;categories_english;ordered
material_earn_well_prim_child2;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_bokind2;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_prim_child3;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_bokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_prim_child3;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_bokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_prim_child3;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_bokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_prim_child3;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_bokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_prim_child4;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_bokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_prim_child4;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_bokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_prim_child4;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_bokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_prim_child4;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_bokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_prim_child5;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_bokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_prim_child5;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_bokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_prim_child5;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_bokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_prim_child5;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_bokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_sec_child1;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_vokind1;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_sec_child1;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_vokind1;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_sec_child1;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_vokind1;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_sec_child1;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_vokind1;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_sec_child2;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_vokind2;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_sec_child2;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_vokind2;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_sec_child2;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_vokind2;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_sec_child2;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_vokind2;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_sec_child3;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_vokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_sec_child3;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_vokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_sec_child3;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_vokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_sec_child3;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_vokind3;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_sec_child4;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_vokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_sec_child4;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_vokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_sec_child4;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_vokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_sec_child4;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_vokind4;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_go_uni_sec_child5;;If I spend more time supporting the child in school work, the chance that the child will go to university is greater. ;v4a_vokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_go_uni_sec_child5;;If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.;v4b_vokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
support_earn_well_sec_child5;;If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.;v4c_vokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
material_earn_well_sec_child5;;If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.;v4d_vokind5;;;v4_bokind;Categorical;Strongly disagree, Disagree, Neither disagree nor agree, Agree, Strongly agree;True
impact_mental_prim_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_bokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_prim_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_bokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_prim_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_bokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_prim_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_bokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_prim_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_bokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_prim_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_bokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_prim_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_bokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_prim_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_bokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_prim_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_bokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_prim_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_bokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_prim_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_bokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_prim_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_bokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_prim_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_bokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_prim_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_bokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_prim_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_bokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_prim_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_bokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_prim_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_bokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_prim_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_bokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_prim_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_bokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_prim_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_bokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_prim_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_bokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_prim_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_bokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_prim_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_bokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_prim_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_bokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_prim_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_bokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_prim_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_bokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_prim_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_bokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_prim_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_bokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_prim_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_bokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_prim_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_bokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_sec_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_vokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_sec_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_vokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_sec_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_vokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_sec_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_vokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_sec_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_vokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_sec_child1;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_vokind1;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_sec_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_vokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_sec_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_vokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_sec_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_vokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_sec_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_vokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_sec_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_vokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_sec_child2;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_vokind2;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_sec_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_vokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_sec_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_vokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_sec_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_vokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_sec_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_vokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_sec_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_vokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_sec_child3;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_vokind3;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_sec_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_vokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_sec_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_vokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_sec_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_vokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_sec_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_vokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_sec_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_vokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_sec_child4;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_vokind4;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_mental_sec_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year;v5a_vokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_friendships_sec_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year;v5b_vokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_dutch_sec_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class;v5c_vokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_grades_sec_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members;v5d_vokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_college_sec_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college;v5e_vokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
impact_career_sec_child5;;We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career;v5f_vokind5;;;v5_bokind;Categorical;Very negative influence, negative influence, no influence, positive influence, very positive influence, not applicable;True
teacher_email_prim_child1;;Teacher(s) and pupil/parents communicated and exchanged teaching material by e-mail;v6_bokind1__1;;;v6_bokind;bool;;
teacher_phone_prim_child1;;Teacher(s) and pupil/parents communicated by telephone;v6_bokind1__2;;;v6_bokind;bool;;
teacher_post_prim_child1;;Teacher(s) and pupil/parents communicated and exchanged teaching material by post;v6_bokind1__3;;;v6_bokind;bool;;
teacher_media_prim_child1;;Teacher(s) and pupil/parents communicated and exchanged teaching material via Social media or Messenger (e.g. Whatsapp).;v6_bokind1__4;;;v6_bokind;bool;;
teacher_platform_prim_child1;;Teacher(s) and pupil/parents communicated and exchanged learning materials via a �digital learning� platform (forum, special software) on the school�s website.;v6_bokind1__5;;;v6_bokind;bool;;
teacher_pickup_prim_child1;;Teaching materials had to be picked up at school;v6_bokind1__6;;;v6_bokind;bool;;
teacher_none_prim_child1;;There was no communication between teacher(s) and pupil/parents;v6_bokind1__7;;;v6_bokind;bool;;
teacher_other_prim_child1;;Another way of communication/exchange, namely:;v6_bokind1__8;;;v6_bokind;bool;;
teacher_other_prim_child1_str;;Another way of communication/exchange, namely:;v6_and_bokind1;;;v6_bokind;str;;
teacher_email_prim_child2;;Teacher(s) and pupil/parents communicated and exchanged teaching material by e-mail;v6_bokind2__1;;;v6_bokind;bool;;
teacher_phone_prim_child2;;Teacher(s) and pupil/parents communicated by telephone;v6_bokind2__2;;;v6_bokind;bool;;
teacher_post_prim_child2;;Teacher(s) and pupil/parents communicated and exchanged teaching material by post;v6_bokind2__3;;;v6_bokind;bool;;
teacher_media_prim_child2;;Teacher(s) and pupil/parents communicated and exchanged teaching material via Social media or Messenger (e.g. Whatsapp).;v6_bokind2__4;;;v6_bokind;bool;;
teacher_platform_prim_child2;;Teacher(s) and pupil/parents communicated and exchanged learning materials via a �digital learning� platform (forum, special software) on the school�s website.;v6_bokind2__5;;;v6_bokind;bool;;
teacher_pickup_prim_child2;;Teaching materials had to be picked up at school;v6_bokind2__6;;;v6_bokind;bool;;
teacher_none_prim_child2;;There was no communication between teacher(s) and pupil/parents;v6_bokind2__7;;;v6_bokind;bool;;
teacher_other_prim_child2;;Another way of communication/exchange, namely:;v6_bokind2__8;;;v6_bokind;bool;;
teacher_other_prim_child2_str;;Another way of communication/exchange, namely:;v6_and_bokind2;;;v6_bokind;str;;
teacher_email_prim_child3;;Teacher(s) and pupil/parents communicated and exchanged teaching material by e-mail;v6_bokind3__1;;;v6_bokind;bool;;
teacher_phone_prim_child3;;Teacher(s) and pupil/parents communicated by telephone;v6_bokind3__2;;;v6_bokind;bool;;
teacher_post_prim_child3;;Teacher(s) and pupil/parents communicated and exchanged teaching material by post;v6_bokind3__3;;;v6_bokind;bool;;
teacher_media_prim_child3;;Teacher(s) and pupil/parents communicated and exchanged teaching material via Social media or Messenger (e.g. Whatsapp).;v6_bokind3__4;;;v6_bokind;bool;;
teacher_platform_prim_child3;;Teacher(s) and pupil/parents communicated and exchanged learning materials via a �digital learning� platform (forum, special software) on the school�s website.;v6_bokind3__5;;;v6_bokind;bool;;
teacher_pickup_prim_child3;;Teaching materials had to be picked up at school;v6_bokind3__6;;;v6_bokind;bool;;
teacher_none_prim_child3;;There was no communication between teacher(s) and pupil/parents;v6_bokind3__7;;;v6_bokind;bool;;
teacher_other_prim_child3;;Another way of communication/exchange, namely:;v6_bokind3__8;;;v6_bokind;bool;;
teacher_other_prim_child3_str;;Another way of communication/exchange, namely:;v6_and_bokind3;;;v6_bokind;str;;
teacher_email_prim_child4;;Teacher(s) and pupil/parents communicated and exchanged teaching material by e-mail;v6_bokind4__1;;;v6_bokind;bool;;
teacher_phone_prim_child4;;Teacher(s) and pupil/parents communicated by telephone;v6_bokind4__2;;;v6_bokind;bool;;
teacher_post_prim_child4;;Teacher(s) and pupil/parents communicated and exchanged teaching material by post;v6_bokind4__3;;;v6_bokind;bool;;
teacher_media_prim_child4;;Teacher(s) and pupil/parents communicated and exchanged teaching material via Social media or Messenger (e.g. Whatsapp).;v6_bokind4__4;;;v6_bokind;bool;;
teacher_platform_prim_child4;;Teacher(s) and pupil/parents communicated and exchanged learning materials via a �digital learning� platform (forum, special software) on the school�s website.;v6_bokind4__5;;;v6_bokind;bool;;
teacher_pickup_prim_child4;;Teaching materials had to be picked up at school;v6_bokind4__6;;;v6_bokind;bool;;
teacher_none_prim_child4;;There was no communication between teacher(s) and pupil/parents;v6_bokind4__7;;;v6_bokind;bool;;
teacher_other_prim_child4;;Another way of communication/exchange, namely:;v6_bokind4__8;;;v6_bokind;bool;;
teacher_other_prim_child4_str;;Another way of communication/exchange, namely:;v6_and_bokind4;;;v6_bokind;str;;
teacher_email_prim_child5;;Teacher(s) and pupil/parents communicated and exchanged teaching material by e-mail;v6_bokind5__1;;;v6_bokind;bool;;
teacher_phone_prim_child5;;Teacher(s) and pupil/parents communicated by telephone;v6_bokind5__2;;;v6_bokind;bool;;
teacher_post_prim_child5;;Teacher(s) and pupil/parents communicated and exchanged teaching material by post;v6_bokind5__3;;;v6_bokind;bool;;
teacher_media_prim_child5;;Teacher(s) and pupil/parents communicated and exchanged teaching material via Social media or Messenger (e.g. Whatsapp).;v6_bokind5__4;;;v6_bokind;bool;;
teacher_platform_prim_child5;;Teacher(s) and pupil/parents communicated and exchanged learning materials via a �digital learning� platform (forum, special software) on the school�s website.;v6_bokind5__5;;;v6_bokind;bool;;
teacher_pickup_prim_child5;;Teaching materials had to be picked up at school;v6_bokind5__6;;;v6_bokind;bool;;
teacher_none_prim_child5;;There was no communication between teacher(s) and pupil/parents;v6_bokind5__7;;;v6_bokind;bool;;
teacher_other_prim_child5;;Another way of communication/exchange, namely:;v6_bokind5__8;;;v6_bokind;bool;;
teacher_other_prim_child5_str;;Another way of communication/exchange, namely:;v6_and_bokind5;;;v6_bokind;str;;
